ID,State,Address,Gender,Age,총구매금액,총구매수량,1회방문시구매금액(평균),배송서비스신청여부,모바일알람여부,VIP회원
861169152,정상회원,수지구,여,74,4271824,397.5,44967,미신청,.,normal
1289387328,정상회원,수지구,여,46,1911562,179.2,112445,신청,.,normal
946808704,정상회원,수지구,여,45,446633,70,26273,미신청,.,normal
1503499200,정상회원,수지구,여,46,742410,107,30934,미신청,.,normal
1487296320,정상회원,수지구,여,58,3901672,325.7,84819,미신청,.,normal
866679616,정상회원,수지구,여,59,585619,100,25462,미신청,.,normal
764438144,정상회원,화성,여,40,271259,29,90420,미신청,.,normal
705305984,정상회원,수지구,여,44,107877,14,15411,미신청,.,normal
79451648,정상회원,수지구,여,51,1659874,198.5,38602,신청,.,normal
323513792,정상회원,수지구,여,62,461661,24,65952,미신청,.,normal
574155456,정상회원,수지구,여,57,1027466,110.1,48927,미신청,.,normal
714550720,정상회원,수지구,여,45,2094559,196.4,29091,미신청,수신,normal
632090496,정상회원,수지구,여,52,2486870,275,42150,미신청,.,normal
838631744,정상회원,수지구,여,39,1405657,153.1,26522,미신청,.,normal
1014857088,정상회원,수지구,여,60,669375,97,23082,미신청,.,normal
1397991168,정상회원,수지구,여,37,73418,11,14684,미신청,.,normal
567971264,정상회원,수지구,여,43,3022108,324.5,143910,신청,.,normal
730697920,정상회원,기타,여,37,1487802,154,40211,미신청,.,normal
1158054912,정상회원,수지구,여,58,796971,93,30653,미신청,.,normal
108212224,정상회원,수지구,여,72,281955,51.1,9398,미신청,.,normal
765054336,정상회원,수지구,여,42,875720,105,21359,미신청,.,normal
979025152,정상회원,수지구,여,54,8768698,840.2,46395,미신청,수신,VIP
762468928,정상회원,수지구,여,40,1078198,145,23439,미신청,.,normal
1124205184,정상회원,수지구,여,42,27185,6,27185,미신청,.,normal
472114432,정상회원,수지구,여,46,1054842,107,29301,미신청,.,normal
41104832,정상회원,수지구,여,52,5079573,472.5,71543,미신청,수신,normal
468240960,정상회원,수지구,여,50,1993097,186.05,49827,신청,.,normal
1134673024,정상회원,기흥구,여,60,239302,24,21755,미신청,.,normal
909228416,정상회원,수지구,여,53,37140,4,18570,미신청,.,normal
1515615168,정상회원,수지구,여,66,291757,31,22443,미신청,.,normal
699240576,정상회원,기흥구,여,41,4078047,263,99465,신청,.,normal
215583680,정상회원,기흥구,여,52,149037,17,37259,미신청,.,normal
851415872,탈퇴,수지구,여,49,266295,34,53259,미신청,.,normal
124632256,정상회원,수지구,여,49,3425825,320,37646,미신청,수신,normal
1026546176,정상회원,수원 영통구,여,35,1432461,145,47749,미신청,.,normal
26355200,정상회원,수지구,여,72,3272423,441,39427,미신청,.,normal
959440640,정상회원,수지구,남,48,14358,0.5,14358,미신청,.,normal
342103488,정상회원,분당구,여,50,1574376,207,52479,미신청,.,normal
264207168,정상회원,수지구,여,50,2522614,362.83,40041,미신청,.,normal
1531942400,정상회원,수지구,여,34,3048569,307.5,44182,미신청,수신,normal
268308928,정상회원,수지구,여,49,215199,22,23911,미신청,.,normal
1138398016,정상회원,수지구,여,37,1294908,147,25898,미신청,.,normal
571991360,정상회원,수지구,여,56,1703858,284,34773,미신청,.,normal
827603392,정상회원,수지구,여,78,1367608,149,30391,미신청,.,normal
30215680,정상회원,분당구,여,54,171593,39,9031,미신청,.,normal
930611392,정상회원,수지구,여,41,355220,39,44402,미신청,.,normal
589727296,정상회원,수지구,여,83,4565178,488.3,32608,미신청,.,VIP
980391168,정상회원,수지구,여,46,158418,15,31684,미신청,.,normal
481609728,정상회원,수지구,여,42,1137200,164.3,19951,미신청,.,normal
1235992064,정상회원,수지구,여,35,1698311,238,36134,미신청,.,normal
560448896,정상회원,수지구,여,42,4298530,428,47237,미신청,수신,normal
656632384,정상회원,수지구,여,68,532207,57,19007,미신청,.,normal
534398080,정상회원,수지구,여,44,668131,78,20246,미신청,.,normal
1047184896,정상회원,수지구,여,40,2202528,272,40788,미신청,.,normal
651799360,정상회원,기타,여,60,43270,9,10817,미신청,.,normal
744246720,정상회원,수지구,여,51,340287,32.3,42536,미신청,.,normal
158350208,정상회원,수지구,여,74,2292071,336.3,50935,신청,.,normal
1144430016,탈퇴,수지구,여,46,152954,7,30591,미신청,.,normal
1040393792,정상회원,수지구,여,37,3271070,379.8,53624,미신청,.,normal
608114688,정상회원,기흥구,여,37,2149887,357.5,51188,신청,.,normal
275023936,정상회원,수지구,여,53,106920,11,35640,미신청,.,normal
1223050176,정상회원,수지구,여,61,1638930,170,35629,미신청,.,normal
1257948544,정상회원,수지구,여,71,689208,67,17672,미신청,.,normal
1210113856,정상회원,수지구,여,37,1601534,249.1,42146,미신청,.,normal
1284591424,정상회원,수지구,여,41,3596367,395.7,63094,미신청,.,normal
1366934720,정상회원,수지구,여,31,97444,15,10827,미신청,.,normal
119866048,정상회원,수지구,여,76,269645,25,22470,미신청,.,normal
836462080,정상회원,수지구,여,61,1225091,158,34030,미신청,.,normal
939548032,정상회원,수지구,여,39,658252,63,23509,미신청,.,normal
1442009920,정상회원,수지구,여,33,3144452,233,46932,미신청,수신,normal
309256000,정상회원,수지구,여,49,3112955,412.6,38432,미신청,수신,normal
559270336,정상회원,수지구,여,51,1236233,138,25755,미신청,.,normal
898534144,정상회원,수지구,여,36,89212,6,22303,미신청,.,normal
1038135040,정상회원,수지구,여,51,786480,83,43693,미신청,.,normal
1035466112,정상회원,수지구,여,47,7324716,689.1,73247,미신청,수신,VIP
340162112,정상회원,수지구,여,54,129223,21,14358,미신청,.,normal
475388416,탈퇴,수지구,여,40,2333575,358.3,42429,미신청,.,normal
336411136,정상회원,수지구,여,49,3316420,347,59222,미신청,.,normal
1236237056,정상회원,수지구,여,60,9296550,1097,99963,미신청,.,normal
279456064,정상회원,수지구,여,48,1377691,82,137769,미신청,.,normal
1547417728,정상회원,수지구,여,62,8735232,986.85,84808,미신청,.,VIP
77881472,정상회원,기흥구,여,52,3497612,306.7,89682,신청,.,normal
769865088,정상회원,수지구,여,45,847990,176,13250,미신청,.,normal
372553024,정상회원,처인구,여,46,1037230,138.6,24696,미신청,.,normal
1414457600,정상회원,수지구,여,39,2088509,229,33151,미신청,.,normal
273041728,정상회원,수지구,남,44,8463544,911.4,100756,미신청,수신,normal
1283954816,정상회원,수지구,여,39,893469,79,35739,미신청,.,normal
766537280,정상회원,수지구,여,55,8693344,1047,147345,미신청,.,normal
168073792,정상회원,수지구,여,56,5502686,585,59169,미신청,수신,normal
727368256,정상회원,수지구,여,64,1384849,157.2,36443,미신청,.,normal
744588224,정상회원,수지구,여,60,14317140,929,325390,미신청,.,normal
1171579584,정상회원,기타,여,41,674410,39,67441,미신청,.,normal
1281486336,정상회원,분당구,여,54,3452815,377,37943,미신청,수신,normal
747264576,정상회원,수지구,여,55,12716768,1011.7,326071,미신청,.,normal
1063656896,정상회원,수지구,여,36,457545,58,32682,미신청,.,normal
86990720,정상회원,수지구,여,55,1769972,225,53636,신청,.,normal
372031488,정상회원,기타,여,44,3495822,327.2,62425,미신청,.,normal
623870272,정상회원,수지구,여,45,578842,110,22263,미신청,.,normal
1176548096,정상회원,수지구,여,50,4033353,389,80667,미신청,.,normal
1189337792,정상회원,수지구,여,34,455056,30,65008,미신청,.,normal
412598080,정상회원,수지구,여,39,1771542,202,59051,신청,.,normal
1266426752,정상회원,수지구,여,76,1038669,106,94424,미신청,.,normal
131245184,정상회원,수지구,여,51,118885,20,59443,미신청,.,normal
684151296,정상회원,수지구,여,55,5333991,452,68385,미신청,수신,normal
157080704,정상회원,수지구,여,51,340812,34.3,42601,미신청,.,normal
1062521024,정상회원,수지구,여,38,461278,34,76880,미신청,.,normal
263505600,탈퇴,수지구,여,81,1144150,93.1,71509,미신청,.,normal
1268928640,정상회원,수지구,여,30,616828,90.1,47448,미신청,.,normal
1245489216,정상회원,수지구,여,50,4349940,358,66922,미신청,수신,normal
369395968,정상회원,기흥구,여,48,1280826,113,106735,미신청,.,normal
744187328,정상회원,수지구,여,49,702111,67,234037,미신청,.,normal
268411008,정상회원,수지구,여,52,309178,58.8,13443,미신청,.,normal
886672448,정상회원,수지구,여,33,1763356,180.5,28441,미신청,.,normal
204887552,정상회원,수지구,여,52,6394146,467,99909,미신청,.,normal
837113536,정상회원,수지구,여,43,2600449,322.5,40632,미신청,.,normal
222720000,정상회원,수지구,여,88,63463,13,15866,미신청,.,normal
1245626560,정상회원,수지구,여,36,721351,89,34350,미신청,.,normal
826315328,정상회원,수지구,여,50,1464584,116,77083,미신청,.,normal
1352508032,정상회원,수지구,여,79,369865,30,41096,미신청,.,normal
116573504,정상회원,수지구,여,51,2497794,313,24978,미신청,수신,VIP
1205856192,정상회원,기흥구,여,42,198559,21,49640,미신청,.,normal
1006568192,정상회원,수지구,여,44,50923,5,50923,미신청,.,normal
1427544256,정상회원,수지구,여,48,2038689,200,81548,신청,.,normal
276913344,정상회원,수지구,여,70,1936319,157.3,101912,신청,.,normal
210811904,정상회원,수지구,여,49,2279206,227,50649,신청,.,normal
773113088,정상회원,수지구,여,45,973828,119.2,27824,미신청,.,normal
981202240,정상회원,수지구,여,48,2761966,306.8,52113,미신청,.,normal
954633600,정상회원,화성,여,49,1582934,163,71952,미신청,.,normal
890731520,정상회원,수지구,여,46,1273714,121,41088,미신청,.,normal
626531776,정상회원,수지구,여,51,1178134,162,51223,미신청,.,normal
658596032,정상회원,수지구,여,37,7180136,853.6,61898,미신청,수신,VIP
761075072,정상회원,수지구,여,51,2479140,282,47676,미신청,.,normal
391003520,정상회원,수지구,여,58,4153992,317.2,81451,미신청,.,normal
479811264,정상회원,수지구,여,52,3590369,264.45,85485,신청,.,normal
802218880,정상회원,수지구,여,37,995400,123,29276,미신청,.,normal
735599616,정상회원,수지구,여,42,178232,21,59411,미신청,.,normal
473653056,정상회원,수지구,여,43,1659265,208,55309,신청,.,normal
1327205184,정상회원,수지구,여,45,194313,5,64771,미신청,.,normal
686926016,정상회원,수지구,여,49,1626065,243.1,49275,신청,.,normal
1180195136,정상회원,수지구,여,40,2028896,371.4,25048,미신청,수신,normal
467147776,정상회원,기타,여,62,2744179,436.2,38114,미신청,.,normal
360383232,정상회원,수지구,여,57,1082506,136,37328,미신청,.,normal
112698176,정상회원,수지구,여,76,9062683,727.43,141604,미신청,.,normal
340982464,정상회원,수지구,여,53,296926,26,24744,미신청,.,normal
764581056,정상회원,수지구,여,50,4833360,412.2,81921,미신청,.,normal
744098240,정상회원,수지구,여,51,2148126,212,82620,신청,.,normal
928317376,정상회원,수지구,여,42,1209202,105,75575,미신청,.,normal
853283008,정상회원,수지구,여,42,-8615,-1,-8615,미신청,.,normal
1315016832,정상회원,수지구,여,25,3503970,387,67384,미신청,.,normal
1265340992,정상회원,수지구,여,37,1355593,139,71347,미신청,.,normal
797296768,정상회원,수지구,여,60,3429622,404.16,33297,미신청,.,VIP
749519616,정상회원,수지구,남,46,1309651,126,43655,미신청,.,normal
878266624,정상회원,수지구,여,48,2583885,220.6,112343,신청,.,normal
63722048,정상회원,수지구,여,66,1828649,266,41560,신청,.,normal
1283121472,정상회원,수지구,남,73,20025217,1382.5,177214,미신청,.,VIP
127141568,정상회원,기흥구,여,63,3056937,239,101898,신청,.,normal
45364352,정상회원,수지구,여,56,1035890,140,94172,미신청,.,normal
1051099200,정상회원,분당구,여,50,5575426,524.3,66374,미신청,수신,normal
423240384,정상회원,수지구,여,44,928204,51,58013,미신청,.,normal
223390016,정상회원,수지구,여,56,6803237,709,119355,미신청,.,normal
1099234560,정상회원,분당구,여,38,152119,32.2,21731,미신청,.,normal
372098304,정상회원,수지구,여,51,6517341,593.5,100267,미신청,수신,normal
840857088,정상회원,기흥구,여,42,1760974,233,35938,미신청,.,normal
884860992,정상회원,기타,여,70,69321,13.2,23107,미신청,.,normal
107642432,정상회원,수원 영통구,여,51,5587655,469,126992,미신청,.,normal
1536097984,정상회원,분당구,여,39,2600502,233.6,54177,미신청,.,normal
1066531840,정상회원,수지구,남,38,3056420,283.1,191026,신청,.,normal
68452992,정상회원,서울 강남구,여,74,676363,46,96623,미신청,.,normal
849448512,정상회원,수지구,여,35,2151802,198,153700,신청,.,normal
277488704,정상회원,기흥구,여,66,464341,53,23217,미신청,.,normal
1535403840,정상회원,수지구,여,33,636926,84,39808,미신청,.,normal
206596928,정상회원,기흥구,여,49,539386,104,19977,미신청,.,normal
1439528448,정상회원,수지구,여,59,1141466,156,114147,미신청,.,normal
235238720,정상회원,수지구,여,58,8394190,782.25,139903,미신청,.,normal
1199777792,정상회원,수지구,여,44,1113519,191.5,42828,미신청,.,normal
1349440064,정상회원,처인구,남,33,2836588,320,85957,신청,.,normal
894788736,정상회원,수지구,여,42,274412,34.3,30490,미신청,.,normal
392336128,정상회원,수지구,여,48,615771,16,102629,미신청,.,normal
752628416,정상회원,기흥구,여,35,4867686,510.1,85398,미신청,.,normal
323283648,정상회원,서울 송파구,여,59,2827609,240,94254,신청,.,normal
727151104,정상회원,수지구,여,74,10152408,1084.6,211508,미신청,.,normal
1239449792,정상회원,수지구,여,55,6445470,707.9,105663,미신청,.,normal
110010688,정상회원,수지구,여,53,3853065,418,77061,미신청,.,normal
873531968,정상회원,수지구,남,40,2995503,335.8,142643,신청,.,normal
819869440,정상회원,수지구,여,49,688423,131,49173,미신청,.,normal
748292800,정상회원,수지구,여,58,7892173,765,98652,미신청,수신,normal
521322560,정상회원,서울 강남구,여,44,1776634,205,43333,신청,.,normal
362352448,정상회원,수지구,여,46,5193500,555.2,76375,미신청,수신,normal
147210496,정상회원,기타,여,51,757725,81,63144,미신청,.,normal
767114496,정상회원,수지구,여,36,66813,16,22271,미신청,.,normal
724539712,정상회원,분당구,여,41,1201735,97.6,120174,미신청,.,normal
1456063552,정상회원,수지구,여,70,2367078,204,98628,신청,.,normal
517803584,정상회원,기타,여,65,53221,8,17740,미신청,.,normal
1187281344,정상회원,수지구,여,38,2244747,293.35,62354,신청,.,normal
673984128,정상회원,수지구,여,40,4366741,508.5,90974,미신청,.,normal
1449831104,정상회원,수지구,여,39,535270,71,29737,미신청,.,normal
634453184,정상회원,수지구,남,42,3026364,278.6,100879,신청,.,normal
1193567616,정상회원,수지구,여,43,3084600,300,102820,신청,.,normal
762184960,정상회원,수지구,여,48,1062979,118,70865,미신청,.,normal
766088128,정상회원,수원 영통구,여,50,1584848,194,58698,미신청,.,normal
1545196096,정상회원,분당구,여,54,442421,14,147474,미신청,.,normal
831454592,정상회원,수지구,여,39,3704009,470,78809,미신청,.,normal
1039853696,정상회원,서울 강남구,여,68,2079207,319,53313,신청,.,normal
947755264,정상회원,수지구,여,40,1855642,219,63988,신청,.,normal
1174656832,정상회원,수지구,여,41,1150180,129,47924,미신청,.,normal
759202368,정상회원,수지구,여,42,381639,39.1,95410,미신청,.,normal
1015762816,정상회원,분당구,여,38,704313,64,140863,미신청,.,normal
56576448,정상회원,분당구,여,59,1799741,211,69221,신청,.,normal
1405433728,정상회원,수지구,여,51,2950082,253,75643,신청,.,normal
649646400,정상회원,수지구,여,54,2135855,321.2,32361,미신청,수신,normal
1169335680,정상회원,수지구,여,45,4165980,532,74393,미신청,.,normal
925793216,정상회원,수지구,여,45,525124,68.5,25006,미신청,.,normal
1283980800,정상회원,수지구,여,51,623109,79,25963,미신청,.,normal
1376843904,정상회원,수지구,여,30,979797,135,22786,미신청,.,normal
661933120,정상회원,수지구,여,42,660343,39.1,50796,미신청,.,normal
1223267328,정상회원,수지구,여,37,2151610,318.2,37748,미신청,.,normal
896089792,정상회원,수지구,여,55,3504908,697.1,34028,미신청,수신,VIP
1285708736,정상회원,수지구,여,54,3027486,394,43877,미신청,수신,normal
1232267072,정상회원,수지구,여,60,316166,54,19760,미신청,.,normal
448610048,정상회원,수지구,여,42,2044729,265,35872,미신청,.,normal
763404352,정상회원,수지구,여,56,1760974,141.5,76564,신청,.,normal
696009280,정상회원,수지구,여,47,451898,56,41082,미신청,.,normal
331763712,정상회원,분당구,여,52,835730,92.6,83573,미신청,.,normal
1029179840,정상회원,수지구,여,55,5271876,524,117153,미신청,.,normal
761815616,정상회원,기흥구,여,49,3146662,267,121025,신청,.,normal
801936768,정상회원,기타,여,42,1011636,93.4,37468,미신청,.,normal
940515008,정상회원,수지구,여,47,403654,64,22425,미신청,.,normal
281456832,정상회원,수지구,여,46,869274,116,26342,미신청,.,normal
155670144,정상회원,수지구,여,45,286871,16,71718,미신청,.,normal
45932288,정상회원,수지구,여,51,4055534,439,48862,미신청,수신,normal
1279311104,정상회원,수지구,여,42,881262,86.1,23191,미신청,.,normal
1124082688,정상회원,수지구,여,69,3858843,364.43,47059,미신청,.,normal
397404864,정상회원,분당구,여,46,1693543,156,84677,신청,.,normal
682035456,정상회원,수지구,여,48,1997397,257.1,31705,미신청,.,normal
790145600,정상회원,수지구,여,55,2564904,256.5,59649,신청,.,normal
659854400,정상회원,수지구,여,67,744768,95,23274,미신청,.,normal
769544000,정상회원,수지구,여,49,149742,14,37435,미신청,.,normal
479473472,정상회원,수지구,여,46,3187259,205.3,48292,미신청,수신,normal
1455796288,정상회원,수지구,여,49,786503,87,32771,미신청,.,normal
852163840,정상회원,수지구,여,38,4664490,432.7,129569,신청,.,normal
470358656,정상회원,서울 강남구,여,65,56667,7,56667,미신청,.,normal
1379609344,정상회원,기타,여,42,2391965,264,46901,미신청,.,normal
38588096,정상회원,수지구,여,50,11011677,1073.7,105882,미신청,수신,VIP
1188426496,정상회원,수지구,여,38,750738,80,53624,미신청,.,normal
279587840,정상회원,수지구,여,49,46903,12,11726,미신청,.,normal
39653440,정상회원,수지구,여,78,1494660,183.3,28201,미신청,.,normal
241987136,정상회원,분당구,여,51,40011,11,13337,미신청,.,normal
62012672,정상회원,수지구,여,67,1069488,67,62911,미신청,.,normal
550242752,정상회원,수지구,여,42,1971560,221,57987,신청,.,normal
1542621824,정상회원,기타,여,37,90360,16,45180,미신청,.,normal
459053760,정상회원,기타,여,68,129223,13,129223,미신청,.,normal
692948736,정상회원,수지구,여,55,3435675,289.25,163604,신청,.,normal
1313296320,정상회원,수지구,여,73,589613,38,49134,미신청,.,normal
1549143808,정상회원,수지구,여,43,208671,15,52168,미신청,.,normal
874049792,정상회원,수지구,여,55,1016267,170,40651,미신청,.,normal
982896768,정상회원,기흥구,여,46,59730,6,59730,미신청,.,normal
627498752,정상회원,수지구,여,42,94955,10,94955,미신청,.,normal
1235409280,정상회원,수지구,여,31,1051741,99.2,58430,미신청,.,normal
1192702720,정상회원,수지구,여,39,315017,61,22501,미신청,.,normal
210262528,정상회원,수지구,여,65,1793232,107,99624,신청,.,normal
886321664,정상회원,기타,여,42,2112078,289.5,45915,미신청,.,normal
661103488,정상회원,수지구,여,44,76002,21,12667,미신청,.,normal
608647360,정상회원,수지구,여,43,383170,34,95793,미신청,.,normal
1040081984,정상회원,수지구,여,43,7779702,867.7,79385,미신청,수신,normal
932517504,정상회원,수지구,여,37,462810,50,77135,미신청,.,normal
761110336,정상회원,분당구,여,55,4380885,413,45634,미신청,수신,normal
515728576,정상회원,수지구,여,76,1110144,97,34692,미신청,.,normal
1408160192,정상회원,수지구,여,37,1027390,122,21404,미신청,.,normal
647281856,정상회원,수지구,여,43,3403580,413.8,40042,미신청,수신,normal
697165568,정상회원,수지구,여,69,6974771,618.7,77497,미신청,.,normal
761949248,정상회원,수지구,여,46,129032,13,64516,미신청,.,normal
784688960,정상회원,수지구,여,36,1316861,157,21588,미신청,.,normal
1014086848,정상회원,수지구,여,37,818087,67,58435,미신청,.,normal
1322943808,정상회원,수지구,여,47,2122948,218,92302,신청,.,normal
768478656,정상회원,수지구,여,45,2414814,293,34997,미신청,수신,normal
748829184,정상회원,수지구,여,71,578134,60,48178,미신청,.,normal
845059072,정상회원,수지구,남,63,77365,14,25788,미신청,.,normal
384696832,정상회원,수지구,여,67,2307367,314.7,31608,미신청,.,normal
269558016,정상회원,수지구,여,49,3148335,385,37039,미신청,수신,normal
360232896,정상회원,수지구,여,55,403463,46,80693,미신청,.,normal
611548288,정상회원,수지구,여,51,206305,18,29472,미신청,.,normal
1390554176,정상회원,수지구,남,37,510191,85,26852,미신청,.,normal
674099200,정상회원,기타,여,63,3138606,364,52310,미신청,.,normal
715809088,정상회원,수지구,여,50,1247777,120.1,22687,미신청,.,normal
62615872,정상회원,수지구,여,66,395805,30,24738,미신청,.,normal
125159360,정상회원,수지구,여,50,1060145,105.1,58897,미신청,.,normal
1280931392,정상회원,수지구,여,57,3116334,289.5,59929,미신청,.,normal
248100800,정상회원,수지구,여,52,1487596,170.5,57215,미신청,.,normal
572859968,정상회원,수지구,여,47,2950658,320.45,57856,미신청,.,normal
674034240,정상회원,수지구,여,38,6362949,724.8,84839,미신청,수신,normal
101760768,정상회원,수지구,여,64,2037722,221.2,65733,신청,.,normal
1057814208,정상회원,수지구,여,51,767297,80,33361,미신청,.,normal
1196756224,정상회원,기흥구,여,39,3442653,482.8,49894,미신청,수신,normal
1099102784,정상회원,수지구,여,37,421650,60,52706,미신청,.,normal
813581312,정상회원,수지구,여,41,1660611,216.1,69192,신청,.,normal
1075386816,정상회원,수지구,여,51,940360,108,39182,미신청,.,normal
1261666112,정상회원,수지구,여,33,1924293,236.8,71270,신청,.,normal
969568832,정상회원,분당구,여,63,1155177,133.6,64176,미신청,.,normal
472545024,정상회원,수지구,여,39,542641,61.1,33915,미신청,.,normal
1134515264,정상회원,수지구,여,35,680957,91,21280,미신청,.,normal
434786560,정상회원,분당구,여,53,1975886,233.5,68134,신청,.,normal
469968896,정상회원,수지구,여,45,1526363,182.2,42399,미신청,.,normal
254886336,정상회원,수지구,여,49,718767,121,22461,미신청,.,normal
1427254720,정상회원,수지구,남,38,1791216,161,31986,미신청,.,normal
763493440,정상회원,수지구,여,51,681727,84,37874,미신청,.,normal
281423424,정상회원,수지구,여,57,757672,83,47354,미신청,.,normal
270382080,정상회원,수지구,여,46,153249,15,21893,미신청,.,normal
263075008,정상회원,수지구,여,53,642119,58,33796,미신청,.,normal
304196544,정상회원,수지구,여,47,1206001,150.5,30923,미신청,.,normal
718602368,정상회원,수지구,여,39,2367977,316.4,42285,미신청,.,normal
595068864,정상회원,수지구,여,53,1480321,187,67287,미신청,.,normal
1034623488,정상회원,수지구,여,40,1455989,120.15,48533,미신청,.,normal
501771456,정상회원,서울 송파구,여,43,2416355,257,92937,신청,.,normal
688576000,정상회원,수지구,여,57,844544,67,70379,미신청,.,normal
941461568,정상회원,수지구,여,71,293001,24,48834,미신청,.,normal
748910848,정상회원,기흥구,여,44,1417547,228.2,30816,미신청,.,normal
1248887552,정상회원,수지구,여,39,1026509,98,35397,미신청,.,normal
180019008,정상회원,수지구,여,61,2881481,340,99361,신청,.,normal
1313572864,정상회원,수지구,여,43,597776,86,11721,미신청,.,normal
456303168,정상회원,수지구,여,40,424043,60,13679,미신청,.,normal
479737024,정상회원,수지구,여,74,2754957,223.55,48333,미신청,.,normal
474105920,정상회원,수지구,여,70,972044,180.1,34716,미신청,.,normal
473701312,정상회원,수지구,여,75,304583,16,33843,미신청,.,normal
825895872,정상회원,수지구,여,79,188761,13,31460,미신청,.,normal
747362944,정상회원,기흥구,여,45,2152146,362.1,30745,미신청,수신,normal
883751104,정상회원,수지구,여,48,585677,57,27889,미신청,.,normal
1532985472,정상회원,수지구,여,63,2512860,404,39263,미신청,.,normal
131831680,정상회원,수지구,여,52,716087,74,37689,미신청,.,normal
757639616,정상회원,수지구,여,72,689266,80,29968,미신청,.,normal
58037120,정상회원,수원 영통구,여,66,1798765,204.5,81762,신청,.,normal
1304886784,정상회원,수지구,여,62,1975419,256.4,24388,미신청,.,normal
1374846848,정상회원,수지구,남,49,1151425,92,76762,미신청,.,normal
1167743232,정상회원,수지구,여,41,723553,89.5,60296,미신청,.,normal
1229965632,정상회원,수지구,여,41,1173632,199,30093,미신청,.,normal
1434133056,정상회원,수지구,여,37,449983,97,20454,미신청,.,normal
1164066496,정상회원,수지구,여,45,518232,48,30484,미신청,.,normal
1351964224,정상회원,수지구,여,70,657601,104,15657,미신청,.,normal
854173888,정상회원,수지구,남,69,608975,62,35822,미신청,.,normal
1218059392,정상회원,수지구,여,46,308412,17,38552,미신청,.,normal
214507200,정상회원,기타,여,63,1546694,154.4,42964,미신청,.,normal
1010515904,정상회원,분당구,남,37,431700,37,43170,미신청,.,normal
340928640,정상회원,수지구,여,50,4421017,320,86687,미신청,.,normal
1508983680,정상회원,수지구,여,41,1900382,218,41313,미신청,.,normal
183461888,정상회원,수지구,여,53,508595,56,17538,미신청,.,normal
561449280,정상회원,수지구,여,62,413393,44,22966,미신청,.,normal
476013888,정상회원,수지구,여,61,749398,100.8,21411,미신청,.,normal
449489792,정상회원,수지구,여,72,1207289,153,38945,미신청,.,normal
1068063040,정상회원,수지구,여,66,1261235,207.7,70069,미신청,.,normal
1340139648,정상회원,수지구,여,38,3386088,412,30505,미신청,수신,VIP
441432896,정상회원,수지구,여,72,1184793,144.1,45569,미신청,.,normal
569548864,정상회원,수지구,여,46,1440379,175,27700,미신청,.,normal
747253440,정상회원,수지구,여,50,9946394,1009.4,49732,미신청,수신,VIP
1046735744,정상회원,수지구,여,62,943709,133,44939,미신청,.,normal
1453092096,정상회원,수지구,여,38,1346444,171,40801,미신청,.,normal
717783872,정상회원,수지구,여,49,2672668,327.1,41118,미신청,수신,normal
286796544,정상회원,수지구,여,64,1972593,364.5,54794,신청,.,normal
635212288,정상회원,수지구,여,44,1379431,134,53055,미신청,.,normal
725981824,정상회원,수지구,여,38,566046,89,43542,미신청,.,normal
609753536,정상회원,수지구,여,38,5218175,559.9,43125,미신청,수신,VIP
701928064,정상회원,서울 강남구,여,45,92945,13,10327,미신청,.,normal
747205184,정상회원,수지구,여,48,4029693,258,58401,미신청,수신,normal
745768640,정상회원,수지구,여,53,741280,99.2,49419,미신청,.,normal
629549632,정상회원,수지구,여,42,1179854,144,43698,미신청,.,normal
657703296,정상회원,수지구,여,66,2778206,343,41466,미신청,.,normal
56567168,정상회원,수지구,여,50,2350933,187,83962,신청,.,normal
884914816,정상회원,수지구,여,45,79640,6,19910,미신청,.,normal
1267714816,정상회원,수지구,여,41,2055589,169.1,60459,신청,.,normal
584706816,정상회원,수지구,여,52,2536701,211.08,97565,신청,.,normal
1013136576,정상회원,수지구,여,47,743463,100.1,25637,미신청,.,normal
1031186176,정상회원,수지구,여,51,2485691,150,124285,신청,.,normal
1032734080,정상회원,수지구,여,46,441655,81,25980,미신청,.,normal
422908160,정상회원,수지구,여,46,2288893,137,84774,신청,.,normal
243824576,정상회원,수지구,여,59,2052195,310.1,40239,미신청,.,normal
1530426048,정상회원,수지구,여,40,2304739,59,92190,신청,.,normal
590636736,정상회원,수지구,여,39,312432,25,104144,미신청,.,normal
356795584,정상회원,수지구,여,54,530006,71,58890,미신청,.,normal
370619072,정상회원,서울 송파구,여,45,462186,37,46219,미신청,.,normal
403275392,정상회원,수지구,여,49,593664,81.1,19150,미신청,.,normal
612036416,정상회원,수지구,여,67,9499489,738,94995,미신청,.,VIP
1297034048,정상회원,수지구,여,48,446648,51,74441,미신청,.,normal
380658176,정상회원,수지구,여,48,911644,86.5,82877,미신청,.,normal
229282816,정상회원,수지구,여,60,2306808,319.2,65909,신청,.,normal
85127296,정상회원,수지구,여,54,1932115,252,40252,미신청,.,normal
472710208,정상회원,수지구,여,44,4674171,450,61502,미신청,수신,normal
167689600,정상회원,수지구,남,51,2608372,359.3,33441,미신청,수신,normal
761366464,정상회원,수지구,여,43,2470743,251.8,68632,신청,.,normal
742689536,정상회원,수지구,여,42,2148327,188,102301,신청,.,normal
1544045376,정상회원,수지구,여,51,712997,82,21606,미신청,.,normal
140445376,정상회원,수지구,여,44,404799,28,57828,미신청,.,normal
624477184,정상회원,수지구,여,46,3403988,249,103151,신청,.,normal
